Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
France,FRA,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,50.96579,..,..,57.51925,..,..,38.6589,..,..
France,FRA,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,53.23322,..,..,55.12357,..,..,57.4885,..,..
France,FRA,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,45.69997,..,..,46.35595,..,..,46.89319,..,..
France,FRA,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,39.67188,..,..,38.78946,..,..,35.67645,..,..
France,FRA,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,56.0449,..,..,60.90523,..,..,56.32964,..,..
France,FRA,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,54.20855,..,..,58.42934,..,..,49.375,..,..
France,FRA,Saved for old age (% age 15+),fin16_t_a,..,..,..,29.45827,..,..,31.89914,..,..
France,FRA,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,33.86385,..,..,33.11408,..,..
France,FRA,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,15.34028,..,..,19.28413,..,..
France,FRA,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,35.36173,..,..,39.56352,..,..
France,FRA,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,27.77874,..,..,31.32618,..,..
France,FRA,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,20.77589,..,..,23.17459,..,..
France,FRA,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,35.13582,..,..,37.70435,..,..
France,FRA,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,31.27172,..,..,32.52648,..,..
France,FRA,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
France,FRA,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
France,FRA,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
France,FRA,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,81.39523,..,..,85.13418,..,..
France,FRA,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,55.72956,..,..
France,FRA,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,34.09547,..,..
France,FRA,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,57.17446,..,..
France,FRA,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,67.55714,..,..
France,FRA,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,50.79252,..,..
France,FRA,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,48.27757,..,..
France,FRA,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,60.68803,..,..
France,FRA,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,61.13519,..,..
Germany,DEU,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,89.02594,..,..
Germany,DEU,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,86.29175,..,..
Germany,DEU,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,90.17366,..,..
Germany,DEU,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,90.10072,..,..
Germany,DEU,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,85.20781,..,..
Germany,DEU,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,85.26899,..,..
Germany,DEU,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,91.51351,..,..
Germany,DEU,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,93.11979,..,..
Germany,DEU,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,91.16251,..,..
Germany,DEU,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,75.9465,..,..
Germany,DEU,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,98.75275,..,..
Germany,DEU,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,96.39447,..,..
Germany,DEU,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,89.53303,..,..
Germany,DEU,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,89.4399,..,..
Germany,DEU,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,92.3031,..,..
Germany,DEU,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,92.90966,..,..
Germany,DEU,Account (% age 15+),account_t_d,98.13362,..,..,98.76041,..,..,99.14119,..,..
Germany,DEU,Account (% age 60+),account_t_d_7,99.6514,..,..,99.47062,..,..,100,..,..
Germany,DEU,Account (% ages 15-34),account_t_d_5,97.05016,..,..,96.69055,..,..,97.70521,..,..
Germany,DEU,Account (% ages 35-59),account_t_d_6,97.61776,..,..,99.37794,..,..,99.47342,..,..
Germany,DEU,"Account, female (% age 15+)",account_t_d_1,98.70453,..,..,99.4418,..,..,99.19925,..,..
Germany,DEU,"Account, income, poorest 40% (% age 15+)",account_t_d_3,98.13175,..,..,96.9911,..,..,98.12227,..,..
Germany,DEU,"Account, income, richest 60% (% age 15+)",account_t_d_4,100,..,..,99.88058,..,..,99.81583,..,..
Germany,DEU,"Account, male (% age 15+)",account_t_d_2,97.53622,..,..,98.04925,..,..,99.07893,..,..
Germany,DEU,Active account (% age 15+),gf7_n,..,..,..,92.77799,..,..,94.40413,..,..
Germany,DEU,Active account (% age 60+),gf7_n_7,..,..,..,88.64964,..,..,91.30768,..,..
Germany,DEU,Active account (% ages 15-34),gf7_n_5,..,..,..,93.7321,..,..,93.94501,..,..
Germany,DEU,Active account (% ages 35-59),gf7_n_6,..,..,..,96.09482,..,..,96.71679,..,..
Germany,DEU,"Active account, female (% age 15+)",gf7_n_1,..,..,..,92.15997,..,..,94.1343,..,..
Germany,DEU,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,86.28845,..,..,92.7722,..,..
Germany,DEU,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,96.88659,..,..,95.48466,..,..
Germany,DEU,"Active account, male (% age 15+)",gf7_n_2,..,..,..,93.423,..,..,94.69343,..,..
Germany,DEU,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,..,1060.205,950.6084,..,..,..,..
Germany,DEU,"ATMs per 100,000 adults",i_ATMs_pop,121.0575,118.534,118.2887,123.3898,122.1665,119.2572,..,..,..
Germany,DEU,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,45.77552,..,..,54.6275,..,..
Germany,DEU,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,33.36629,..,..,50.64725,..,..
Germany,DEU,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,41.97419,..,..,42.18861,..,..
Germany,DEU,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,57.69415,..,..,64.97983,..,..
Germany,DEU,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,39.56369,..,..,50.29308,..,..
Germany,DEU,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,35.49652,..,..,41.63573,..,..
Germany,DEU,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,52.28329,..,..,63.22964,..,..
Germany,DEU,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,52.25868,..,..,59.27491,..,..
Germany,DEU,"Branches per 100,000 adults",i_branches_A1_pop,15.84649,14.18075,14.8931,14.55075,14.04671,13.51131,12.89184,..,..
Germany,DEU,"Debit cards per 1,000 adults",GPSS_5,1496.376,1515.123,1503.164,1462.265,1489.987,..,..,..,..
Germany,DEU,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,..,..,..,..,..,..,..,..,..
Germany,DEU,Disclosure index (0-5),GPFI2,..,..,5,..,..,..,5,..,..
Germany,DEU,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
Germany,DEU,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Germany,DEU,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Germany,DEU,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,70,70,70,70,70
Germany,DEU,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,..,..,..
Germany,DEU,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,..,..,..
Germany,DEU,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,..,..,..
Germany,DEU,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,..,..,..
Germany,DEU,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,..,..,..
Germany,DEU,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,..,..,..
Germany,DEU,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,..,..,..
Germany,DEU,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,..,..,..
Germany,DEU,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
Germany,DEU,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Germany,DEU,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Germany,DEU,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,95.70219,..,..,97.75817,..,..
Germany,DEU,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,94.71643,..,..,98.13712,..,..
Germany,DEU,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,93.06379,..,..,95.6265,..,..
Germany,DEU,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,98.09793,..,..,98.83778,..,..
Germany,DEU,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,96.25604,..,..,97.83198,..,..
Germany,DEU,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,92.4511,..,..,96.02383,..,..
Germany,DEU,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,97.76049,..,..,98.90652,..,..
Germany,DEU,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,95.12414,..,..,97.67903,..,..
Germany,DEU,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,60.59539,..,..
Germany,DEU,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,36.56744,..,..
Germany,DEU,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,70.81888,..,..
Germany,DEU,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,69.95497,..,..
Germany,DEU,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,62.83509,..,..
Germany,DEU,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,51.01086,..,..
Germany,DEU,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,66.94154,..,..
Germany,DEU,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,58.19396,..,..
Germany,DEU,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,65.51441,..,..,45.50541,..,..
Germany,DEU,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,73.59025,..,..,55.76162,..,..
Germany,DEU,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,61.78352,..,..,42.43746,..,..
Germany,DEU,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,62.37171,..,..,39.99543,..,..
Germany,DEU,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,65.5082,..,..,43.9765,..,..
Germany,DEU,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,61.57337,..,..,31.89308,..,..
Germany,DEU,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,67.55642,..,..,53.21412,..,..
Germany,DEU,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,65.52083,..,..,47.1195,..,..
Germany,DEU,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Germany,DEU,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Germany,DEU,"Outstanding loans per 1,000 adults",s_loans_A1,8.627408,8.695856,8.703917,8.856844,9.040073,9.383234,9.920694,..,..
Germany,DEU,"POS terminals per 100,000 adults",GPSS_4,1023.296,1033.101,1062.847,1089.841,1104.969,..,..,..,..
Germany,DEU,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,52.33301,..,..,73.89989,..,..
Germany,DEU,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,18.07071,..,..,66.59199,..,..
Germany,DEU,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,73.74614,..,..,80.41556,..,..
Germany,DEU,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,61.83499,..,..,71.11825,..,..
Germany,DEU,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,51.70156,..,..,76.53747,..,..
Germany,DEU,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,49.15378,..,..,70.12363,..,..
Germany,DEU,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,54.34582,..,..,76.40024,..,..
Germany,DEU,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,52.99203,..,..,71.07185,..,..
Germany,DEU,"Retail cashless transactions per 1,000 adults",GPSS_2,258.2691,263.4169,279.2503,260.4906,277.6907,..,..,..,..
Germany,DEU,Saved at a financial institution (% age 15+),fin17a_t_a,55.90004,..,..,57.90468,..,..,55.37654,..,..
Germany,DEU,Saved at a financial institution (% age 60+),fin17a_t_a_7,47.68956,..,..,45.29835,..,..,54.07472,..,..
Germany,DEU,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,63.2026,..,..,64.5122,..,..,50.69107,..,..
Germany,DEU,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,58.20375,..,..,64.55334,..,..,59.14681,..,..
Germany,DEU,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,54.84963,..,..,57.63022,..,..,52.24071,..,..
Germany,DEU,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,55.93444,..,..,52.1066,..,..,40.83844,..,..
Germany,DEU,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,21.50296,..,..,61.57553,..,..,65.00255,..,..
Germany,DEU,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,56.99917,..,..,58.19114,..,..,58.73881,..,..
Germany,DEU,Saved for old age (% age 15+),fin16_t_a,..,..,..,55.05285,..,..,54.64997,..,..
Germany,DEU,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,40.19838,..,..,48.70858,..,..
Germany,DEU,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,46.97348,..,..,46.1752,..,..
Germany,DEU,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,72.11657,..,..,63.81702,..,..
Germany,DEU,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,52.39661,..,..,53.13842,..,..
Germany,DEU,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,47.56214,..,..,45.10084,..,..
Germany,DEU,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,59.79531,..,..,60.97267,..,..
Germany,DEU,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,57.82511,..,..,56.27068,..,..
Germany,DEU,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Germany,DEU,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Germany,DEU,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
